t,x,y,z,qx,qy,qz,qw,u_x,u_y,u_z,delta_x,delta_y,delta_z,flag,k_ctrl,x_rel,y_rel,z_rel,u_norm,p_rel_norm
0.010600000000010823,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.014399999999994861,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.015199999999992997,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.023200000000002774,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.023200000000002774,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.02719999999999345,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.030599999999992633,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.033999999999991815,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.037599999999997635,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
0.04079999999999018,0.2598739271163927,0.11915396581555218,0.42911969399452343,0.0,0.0,0.0,1.0,0.0068017845153808595,0.11927988433837891,0.004054027557373047,-119.2798843383789,4.054027557373047,-6.801784515380859,0.0,,0.0,0.0,0.0,0.11954242016876966,0.0
