t,x,y,z,qx,qy,qz,qw,u_x,u_y,u_z,delta_x,delta_y,delta_z,flag,k_ctrl,x_rel,y_rel,z_rel,u_norm,p_rel_norm
0.039400000000000546,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.039400000000000546,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.05660000000000309,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.0589999999999975,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.06239999999999668,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.06560000000000343,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.07160000000000366,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.07640000000000668,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.0799999999999983,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.08620000000000516,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.08920000000000528,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.09100000000000819,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.0940000000000083,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.09759999999999991,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.1016000000000048,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.10559999999999548,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.1092000000000013,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.11320000000000618,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.11660000000000537,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.12120000000000175,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.12359999999999616,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.12780000000000769,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.13160000000000593,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.1332000000000022,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.1366000000000014,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.14000000000000057,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.14320000000000732,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.147199999999998,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.15340000000000487,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.1565999999999974,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.16020000000000323,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.16200000000000614,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.16660000000000252,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.17020000000000834,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.17419999999999902,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.17799999999999727,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.18179999999999552,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.18619999999999948,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.18999999999999773,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.19440000000000168,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.19719999999999516,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.20980000000000132,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.21300000000000807,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.21819999999999595,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.220799999999997,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.2248000000000019,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.2284000000000077,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
0.23239999999999839,0.25036004042625426,0.15461080837249755,0.4337377676963806,0.0,0.0,0.0,1.0,4.094696044921875e-05,0.0001142578125,5.3955078125e-05,-0.1142578125,0.053955078125,-0.04094696044921875,0.0,,0.0,0.0,0.0,0.00013282564414596263,0.0
